location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Canada,2021-11-13,18-29,86.83,81.08,0.0
Canada,2021-11-13,30-39,85.47,80.97,0.0
Canada,2021-11-13,40-49,88.15,84.86,0.0
Canada,2021-11-13,5-11,0.25,0.21,0.0
Canada,2021-11-13,50-59,90.64,88.09,0.0
Canada,2021-11-13,60-69,92.79,90.97,0.0
Canada,2021-11-13,70-79,93.98,92.56,0.0
Canada,2021-11-13,80+,94.82,92.58,0.0
Canada,2021-11-20,0-4,0.01,0.0,0.0
Canada,2021-11-20,12-17,89.94,84.92,0.0
Canada,2021-11-20,18-29,87.27,81.91,0.0
Canada,2021-11-20,30-39,85.86,81.71,0.0
Canada,2021-11-20,40-49,88.42,85.39,0.0
Canada,2021-11-20,5-11,0.22,0.19,0.0
Canada,2021-11-20,50-59,90.82,88.46,0.0
Canada,2021-11-20,60-69,92.93,91.22,0.0
Canada,2021-11-20,70-79,94.12,92.75,0.0
Canada,2021-11-20,80+,94.98,92.78,0.0
Canada,2021-11-27,0-4,0.01,0.0,0.0
Canada,2021-11-27,12-17,90.29,85.51,0.0
Canada,2021-11-27,18-29,87.63,82.57,0.0
Canada,2021-11-27,30-39,86.18,82.29,0.0
Canada,2021-11-27,40-49,88.65,85.81,0.0
Canada,2021-11-27,5-11,5.98,1.34,0.0
Canada,2021-11-27,50-59,90.96,88.74,0.0
Canada,2021-11-27,60-69,93.05,91.42,0.0
Canada,2021-11-27,70-79,94.23,92.91,0.0
Canada,2021-11-27,80+,95.13,92.98,0.0
Canada,2021-12-04,0-4,0.01,0.0,0.0
Canada,2021-12-04,12-17,88.78,84.14,0.0
Canada,2021-12-04,18-29,87.49,82.68,0.0
Canada,2021-12-04,30-39,86.49,82.8,0.0
Canada,2021-12-04,40-49,88.76,86.07,0.0
Canada,2021-12-04,5-11,20.92,1.04,0.0
Canada,2021-12-04,50-59,90.61,88.5,0.0
Canada,2021-12-04,60-69,93.68,92.14,0.0
Canada,2021-12-04,70-79,95.26,94.07,0.0
Canada,2021-12-04,80+,96.92,95.24,0.0
Canada,2021-12-11,0-4,0.01,0.0,0.0
Canada,2021-12-11,12-17,89.07,84.5,0.1
Canada,2021-12-11,18-29,87.75,83.11,1.25
Canada,2021-12-11,30-39,86.73,83.16,2.17
Canada,2021-12-11,40-49,88.91,86.3,3.45
Canada,2021-12-11,5-11,32.76,1.13,0.0
Canada,2021-12-11,50-59,90.67,88.62,4.75
Canada,2021-12-11,60-69,93.76,92.24,8.11
Canada,2021-12-11,70-79,95.46,94.29,17.59
Canada,2021-12-11,80+,97.06,95.39,25.21
Canada,2021-12-18,0-4,0.01,0.0,0.0
Canada,2021-12-18,12-17,89.34,84.8,0.14
Canada,2021-12-18,18-29,87.99,83.52,1.86
Canada,2021-12-18,30-39,86.96,83.51,3.11
Canada,2021-12-18,40-49,89.05,86.53,4.77
Canada,2021-12-18,5-11,40.9,1.29,0.0
Canada,2021-12-18,50-59,90.76,88.77,9.47
Canada,2021-12-18,60-69,93.9,92.39,15.23
Canada,2021-12-18,70-79,95.71,94.54,24.81
Canada,2021-12-18,80+,97.28,95.63,30.7
Canada,2021-12-25,0-4,0.01,0.0,0.0
Canada,2021-12-25,12-17,89.43,84.84,0.25
Canada,2021-12-25,18-29,88.33,83.93,5.18
Canada,2021-12-25,30-39,87.21,83.77,7.24
Canada,2021-12-25,40-49,89.23,86.7,9.52
Canada,2021-12-25,5-11,44.97,1.56,0.0
Canada,2021-12-25,50-59,90.87,88.84,16.24
Canada,2021-12-25,60-69,94.14,92.53,24.14
Canada,2021-12-25,70-79,95.98,94.67,39.67
Canada,2021-12-25,80+,97.61,95.83,45.05
Canada,2022-01-01,0-4,0.01,0.0,0.0
Canada,2022-01-01,12-17,89.52,84.91,0.35
Canada,2022-01-01,18-29,88.51,84.12,8.11
Canada,2022-01-01,30-39,87.36,83.93,10.51
Canada,2022-01-01,40-49,89.34,86.83,13.37
Canada,2022-01-01,5-11,47.2,2.04,0.0
Canada,2022-01-01,50-59,90.95,88.92,20.68
Canada,2022-01-01,60-69,94.26,92.63,29.43
Canada,2022-01-01,70-79,96.11,94.78,43.17
Canada,2022-01-01,80+,97.75,95.97,47.74
Canada,2022-01-08,0-4,0.01,0.0,0.0
Canada,2022-01-08,12-17,89.65,84.98,0.53
Canada,2022-01-08,18-29,88.81,84.43,12.21
Canada,2022-01-08,30-39,87.62,84.21,15.36
Canada,2022-01-08,40-49,89.52,87.03,19.11
Canada,2022-01-08,5-11,50.02,3.26,0.0
Canada,2022-01-08,50-59,91.04,89.02,26.74
Canada,2022-01-08,60-69,94.43,92.79,36.18
Canada,2022-01-08,70-79,96.33,94.99,47.26
Canada,2022-01-08,80+,97.99,96.22,50.85
Canada,2022-01-15,0-4,0.01,0.0,0.0
Canada,2022-01-15,12-17,89.84,85.08,0.69
Canada,2022-01-15,18-29,89.2,84.8,16.06
Canada,2022-01-15,30-39,87.96,84.52,20.03
Canada,2022-01-15,40-49,89.77,87.28,24.65
Canada,2022-01-15,5-11,52.84,5.18,0.0
Canada,2022-01-15,50-59,91.22,89.19,32.71
Canada,2022-01-15,60-69,94.66,92.99,42.12
Canada,2022-01-15,70-79,96.54,95.19,50.74
Canada,2022-01-15,80+,98.23,96.46,53.63
Canada,2022-01-22,0-4,0.01,0.0,0.0
Canada,2022-01-22,12-17,89.89,85.09,0.98
Canada,2022-01-22,18-29,89.61,85.19,22.86
Canada,2022-01-22,30-39,88.29,84.84,29.36
Canada,2022-01-22,40-49,90.0,87.51,37.48
Canada,2022-01-22,5-11,54.99,8.89,0.0
Canada,2022-01-22,50-59,91.36,89.33,48.67
Canada,2022-01-22,60-69,94.87,93.19,64.02
Canada,2022-01-22,70-79,96.75,95.39,75.11
Canada,2022-01-22,80+,98.51,96.74,77.89
Canada,2022-01-30,0-4,0.01,0.0,0.0
Canada,2022-01-30,12-17,90.05,85.38,1.13
Canada,2022-01-30,18-29,89.97,85.59,27.03
Canada,2022-01-30,30-39,88.57,85.15,33.9
Canada,2022-01-30,40-49,90.18,87.73,42.54
Canada,2022-01-30,5-11,56.52,16.77,0.0
Canada,2022-01-30,50-59,91.46,89.45,53.41
Canada,2022-01-30,60-69,95.0,93.33,68.03
Canada,2022-01-30,70-79,96.85,95.5,77.6
Canada,2022-01-30,80+,98.47,96.71,79.91
Canada,2022-02-06,0-4,0.01,0.0,0.0
Canada,2022-02-06,12-17,90.19,85.69,1.86
Canada,2022-02-06,18-29,90.27,85.99,29.6
Canada,2022-02-06,30-39,88.78,85.44,36.59
Canada,2022-02-06,40-49,90.32,87.92,45.34
Canada,2022-02-06,5-11,57.44,23.51,0.0
Canada,2022-02-06,50-59,91.52,89.55,56.06
Canada,2022-02-06,60-69,95.08,93.43,70.15
Canada,2022-02-06,70-79,96.91,95.57,78.97
Canada,2022-02-06,80+,98.36,96.63,81.09
Canada,2022-02-13,0-4,0.01,0.0,0.0
Canada,2022-02-13,12-17,90.24,85.91,3.76
Canada,2022-02-13,18-29,90.51,86.35,31.74
Canada,2022-02-13,30-39,88.94,85.69,38.84
Canada,2022-02-13,40-49,90.41,88.06,47.83
Canada,2022-02-13,5-11,58.02,28.86,0.0
Canada,2022-02-13,50-59,91.55,89.62,58.67
Canada,2022-02-13,60-69,95.17,93.55,72.71
Canada,2022-02-13,70-79,97.1,95.78,81.38
Canada,2022-02-13,80+,98.67,96.95,83.14
Canada,2022-02-20,0-4,0.01,0.0,0.0
Canada,2022-02-20,12-17,90.51,86.32,7.2
Canada,2022-02-20,18-29,90.8,86.72,32.94
Canada,2022-02-20,30-39,89.09,85.91,40.04
Canada,2022-02-20,40-49,90.53,88.23,49.02
Canada,2022-02-20,5-11,58.44,32.99,0.0
Canada,2022-02-20,50-59,91.65,89.76,59.76
Canada,2022-02-20,60-69,95.22,93.62,73.56
Canada,2022-02-20,70-79,97.07,95.77,81.87
Canada,2022-02-20,80+,98.52,96.82,83.51
Canada,2022-02-27,0-4,0.01,0.0,0.0
Canada,2022-02-27,12-17,90.53,86.44,10.02
Canada,2022-02-27,18-29,90.9,86.89,33.63
Canada,2022-02-27,30-39,89.17,86.04,40.69
Canada,2022-02-27,40-49,90.58,88.32,49.68
Canada,2022-02-27,5-11,58.63,35.44,0.0
Canada,2022-02-27,50-59,91.66,89.8,60.36
Canada,2022-02-27,60-69,95.28,93.69,74.1
Canada,2022-02-27,70-79,97.17,95.87,82.28
Canada,2022-02-27,80+,98.66,96.97,83.95
Canada,2022-03-06,0-4,0.01,0.0,0.0
Canada,2022-03-06,12-17,90.54,86.52,11.59
Canada,2022-03-06,18-29,90.97,87.02,34.04
Canada,2022-03-06,30-39,89.24,86.16,41.1
Canada,2022-03-06,40-49,90.62,88.39,50.09
Canada,2022-03-06,5-11,58.72,36.92,0.0
Canada,2022-03-06,50-59,91.66,89.83,60.72
Canada,2022-03-06,60-69,95.32,93.75,74.46
Canada,2022-03-06,70-79,97.26,95.98,82.58
Canada,2022-03-06,80+,98.78,97.1,84.3
Canada,2022-03-13,0-4,0.01,0.0,0.0
Canada,2022-03-13,12-17,90.54,86.59,12.65
Canada,2022-03-13,18-29,91.02,87.12,34.36
Canada,2022-03-13,30-39,89.3,86.26,41.43
Canada,2022-03-13,40-49,90.66,88.46,50.41
Canada,2022-03-13,5-11,58.77,38.34,0.01
Canada,2022-03-13,50-59,91.66,89.85,60.98
Canada,2022-03-13,60-69,95.37,93.81,74.73
Canada,2022-03-13,70-79,97.34,96.08,82.82
Canada,2022-03-13,80+,98.93,97.27,84.61
Canada,2022-03-20,0-4,0.01,0.0,0.0
Canada,2022-03-20,12-17,90.57,86.67,14.01
Canada,2022-03-20,18-29,91.04,87.18,34.63
Canada,2022-03-20,30-39,89.35,86.34,41.74
Canada,2022-03-20,40-49,90.69,88.52,50.72
Canada,2022-03-20,5-11,58.79,39.74,0.01
Canada,2022-03-20,50-59,91.65,89.85,61.24
Canada,2022-03-20,60-69,95.4,93.86,75.0
Canada,2022-03-20,70-79,97.37,96.12,83.05
Canada,2022-03-20,80+,98.82,97.18,84.77
Canada,2022-03-27,0-4,0.01,0.0,0.0
Canada,2022-03-27,12-17,90.57,86.72,14.83
Canada,2022-03-27,18-29,91.06,87.23,34.87
Canada,2022-03-27,30-39,89.4,86.42,42.02
Canada,2022-03-27,40-49,90.72,88.58,51.01
Canada,2022-03-27,5-11,58.8,40.81,0.02
Canada,2022-03-27,50-59,91.64,89.87,61.48
Canada,2022-03-27,60-69,95.44,93.93,75.25
Canada,2022-03-27,70-79,97.43,96.2,83.28
Canada,2022-03-27,80+,98.85,97.22,85.0
Canada,2022-04-03,0-4,0.01,0.0,0.0
Canada,2022-04-03,12-17,90.37,86.53,15.4
Canada,2022-04-03,18-29,91.03,87.21,35.05
Canada,2022-04-03,30-39,89.44,86.48,42.26
Canada,2022-04-03,40-49,90.74,88.6,51.25
Canada,2022-04-03,5-11,58.71,41.5,0.02
Canada,2022-04-03,50-59,91.56,89.81,61.64
Canada,2022-04-03,60-69,95.55,94.05,75.53
Canada,2022-04-03,70-79,97.69,96.46,83.66
Canada,2022-04-03,80+,99.35,97.73,85.62
Canada,2022-04-10,0-4,0.01,0.0,0.0
Canada,2022-04-10,12-17,90.36,86.53,15.97
Canada,2022-04-10,18-29,91.04,87.23,35.26
Canada,2022-04-10,30-39,89.49,86.53,42.51
Canada,2022-04-10,40-49,90.77,88.64,51.51
Canada,2022-04-10,5-11,58.71,42.06,0.02
Canada,2022-04-10,50-59,91.55,89.8,61.87
Canada,2022-04-10,60-69,95.59,94.1,75.81
Canada,2022-04-10,70-79,97.78,96.55,84.0
Canada,2022-04-10,80+,99.49,97.88,86.0
Canada,2022-04-24,0-4,0.01,0.0,0.0
Canada,2022-04-24,12-17,90.34,86.5,16.96
Canada,2022-04-24,18-29,91.05,87.25,35.59
Canada,2022-04-24,30-39,89.59,86.63,42.91
Canada,2022-04-24,40-49,90.83,88.7,51.92
Canada,2022-04-24,5-11,58.66,42.79,0.03
Canada,2022-04-24,50-59,91.53,89.79,62.24
Canada,2022-04-24,60-69,95.68,94.18,76.37
Canada,2022-04-24,70-79,97.91,96.69,84.85
Canada,2022-04-24,80+,99.7,98.13,86.97
Canada,2022-05-08,0-4,0.01,0.0,0.0
Canada,2022-05-08,12-17,90.15,86.31,17.56
Canada,2022-05-08,18-29,91.03,87.25,35.89
Canada,2022-05-08,30-39,89.68,86.72,43.24
Canada,2022-05-08,40-49,90.93,88.79,52.25
Canada,2022-05-08,5-11,58.37,43.11,0.03
Canada,2022-05-08,50-59,91.5,89.75,62.5
Canada,2022-05-08,60-69,95.79,94.29,76.88
Canada,2022-05-08,70-79,98.11,96.89,85.59
Canada,2022-05-08,80+,99.9,98.33,87.82
Canada,2022-05-22,0-4,0.01,0.0,0.0
Canada,2022-05-22,12-17,90.13,86.25,17.95
Canada,2022-05-22,18-29,91.03,87.22,36.09
Canada,2022-05-22,30-39,89.78,86.8,43.47
Canada,2022-05-22,40-49,91.0,88.85,52.49
Canada,2022-05-22,5-11,58.22,43.37,0.04
Canada,2022-05-22,50-59,91.48,89.73,62.69
Canada,2022-05-22,60-69,95.87,94.36,77.21
Canada,2022-05-22,70-79,98.37,97.13,86.15
Canada,2022-05-22,80+,100.29,98.73,88.57
Canada,2022-06-19,0-4,0.01,0.0,0.0
Canada,2022-06-19,12-17,90.08,86.19,18.54
Canada,2022-06-19,18-29,91.01,87.23,36.36
Canada,2022-06-19,30-39,89.94,86.97,43.81
Canada,2022-06-19,40-49,91.11,88.98,52.86
Canada,2022-06-19,5-11,57.88,43.7,0.05
Canada,2022-06-19,50-59,91.43,89.7,62.91
Canada,2022-06-19,60-69,95.99,94.49,77.57
Canada,2022-06-19,70-79,98.82,97.58,86.91
Canada,2022-06-19,80+,100.97,99.41,89.56
Canada,2022-07-17,0-4,0.01,0.0,0.0
Canada,2022-07-17,12-17,89.93,86.04,19.22
Canada,2022-07-17,18-29,90.96,87.2,36.62
Canada,2022-07-17,30-39,90.05,87.1,44.15
Canada,2022-07-17,40-49,91.21,89.09,53.23
Canada,2022-07-17,5-11,57.48,43.79,0.06
Canada,2022-07-17,50-59,91.34,89.62,63.1
Canada,2022-07-17,60-69,96.12,94.6,77.91
Canada,2022-07-17,70-79,99.16,97.91,87.56
Canada,2022-07-17,80+,101.25,99.69,90.11
Canada,2022-08-14,0-4,2.37,0.03,0.0
Canada,2022-08-14,12-17,89.78,85.86,19.82
Canada,2022-08-14,18-29,90.92,87.17,36.86
Canada,2022-08-14,30-39,90.15,87.19,44.42
Canada,2022-08-14,40-49,91.29,89.16,53.47
Canada,2022-08-14,5-11,57.34,43.92,0.07
Canada,2022-08-14,50-59,91.26,89.53,63.22
Canada,2022-08-14,60-69,96.31,94.77,78.24
Canada,2022-08-14,70-79,99.49,98.22,88.04
Canada,2022-08-14,80+,101.7,100.13,90.67
Canada,2022-09-11,0-4,4.45,0.07,0.0
Canada,2022-09-11,12-17,89.66,85.69,20.42
Canada,2022-09-11,18-29,90.9,87.14,37.06
Canada,2022-09-11,30-39,90.26,87.27,44.59
Canada,2022-09-11,40-49,91.37,89.22,53.62
Canada,2022-09-11,5-11,57.28,44.08,1.67
Canada,2022-09-11,50-59,91.2,89.46,63.23
Canada,2022-09-11,60-69,96.47,94.9,78.38
Canada,2022-09-11,70-79,99.77,98.47,88.3
Canada,2022-09-11,80+,102.09,100.49,91.05
Croatia,2021-01-01,18-24,0.01,0.0,0.0
Croatia,2021-01-01,25-49,0.03,0.0,0.0
Croatia,2021-01-01,50-59,0.05,0.0,0.0
Croatia,2021-01-01,60-69,0.03,0.0,0.0
Croatia,2021-01-01,70-79,0.09,0.0,0.0
Croatia,2021-01-01,80+,0.42,0.0,0.0
Croatia,2021-01-08,15-17,0.01,0.0,0.0
Croatia,2021-01-08,18-24,0.18,0.0,0.0
Croatia,2021-01-08,25-49,0.75,0.0,0.0
Croatia,2021-01-08,50-59,1.1,0.0,0.0
Croatia,2021-01-08,60-69,0.75,0.0,0.0
Croatia,2021-01-08,70-79,1.0,0.0,0.0
Croatia,2021-01-08,80+,3.36,0.0,0.0
Croatia,2021-01-15,15-17,0.01,0.0,0.0
Croatia,2021-01-15,18-24,0.3,0.0,0.0
Croatia,2021-01-15,25-49,1.23,0.01,0.0
Croatia,2021-01-15,5-9,0.0,0.0,0.0
Croatia,2021-01-15,50-59,1.88,0.01,0.0
Croatia,2021-01-15,60-69,1.29,0.01,0.0
Croatia,2021-01-15,70-79,1.56,0.02,0.0
Croatia,2021-01-15,80+,4.42,0.1,0.0
Croatia,2021-01-22,10-14,0.0,0.0,0.0
Croatia,2021-01-22,15-17,0.02,0.0,0.0
Croatia,2021-01-22,18-24,0.38,0.05,0.0
Croatia,2021-01-22,25-49,1.55,0.22,0.0
Croatia,2021-01-22,5-9,0.0,0.0,0.0
Croatia,2021-01-22,50-59,2.39,0.33,0.0
Croatia,2021-01-22,60-69,1.71,0.23,0.0
Croatia,2021-01-22,70-79,2.0,0.44,0.0
Croatia,2021-01-22,80+,5.21,1.8,0.0
Croatia,2021-01-29,10-14,0.0,0.0,0.0
Croatia,2021-01-29,15-17,0.02,0.0,0.0
Croatia,2021-01-29,18-24,0.39,0.14,0.0
Croatia,2021-01-29,25-49,1.6,0.62,0.0
Croatia,2021-01-29,5-9,0.0,0.0,0.0
Croatia,2021-01-29,50-59,2.45,0.92,0.0
Croatia,2021-01-29,60-69,1.77,0.63,0.0
Croatia,2021-01-29,70-79,2.08,0.83,0.0
Croatia,2021-01-29,80+,5.34,2.94,0.0
Croatia,2021-02-05,10-14,0.0,0.0,0.0
Croatia,2021-02-05,15-17,0.02,0.01,0.0
Croatia,2021-02-05,18-24,0.42,0.24,0.0
Croatia,2021-02-05,25-49,1.66,1.03,0.0
Croatia,2021-02-05,5-9,0.0,0.0,0.0
Croatia,2021-02-05,50-59,2.55,1.57,0.0
Croatia,2021-02-05,60-69,1.87,1.08,0.0
Croatia,2021-02-05,70-79,2.2,1.26,0.0
Croatia,2021-02-05,80+,5.49,3.83,0.0
Croatia,2021-02-12,10-14,0.0,0.0,0.0
Croatia,2021-02-12,15-17,0.03,0.02,0.0
Croatia,2021-02-12,18-24,0.48,0.34,0.0
Croatia,2021-02-12,25-49,1.86,1.44,0.0
Croatia,2021-02-12,5-9,0.0,0.0,0.0
Croatia,2021-02-12,50-59,2.94,2.2,0.0
Croatia,2021-02-12,60-69,2.45,1.56,0.0
Croatia,2021-02-12,70-79,3.12,1.75,0.0
Croatia,2021-02-12,80+,6.56,4.7,0.0
Croatia,2021-02-19,10-14,0.0,0.0,0.0
Croatia,2021-02-19,15-17,0.03,0.02,0.0
Croatia,2021-02-19,18-24,0.62,0.37,0.0
Croatia,2021-02-19,25-49,2.27,1.56,0.0
Croatia,2021-02-19,5-9,0.0,0.0,0.0
Croatia,2021-02-19,50-59,3.71,2.4,0.0
Croatia,2021-02-19,60-69,3.6,1.73,0.0
Croatia,2021-02-19,70-79,5.5,1.98,0.0
Croatia,2021-02-19,80+,11.57,5.06,0.0
Croatia,2021-02-26,10-14,0.0,0.0,0.0
Croatia,2021-02-26,15-17,0.05,0.02,0.0
Croatia,2021-02-26,18-24,0.72,0.39,0.0
Croatia,2021-02-26,25-49,2.61,1.61,0.0
Croatia,2021-02-26,5-9,0.0,0.0,0.0
Croatia,2021-02-26,50-59,4.44,2.47,0.0
Croatia,2021-02-26,60-69,5.4,1.81,0.0
Croatia,2021-02-26,70-79,10.61,2.1,0.0
Croatia,2021-02-26,80+,21.87,5.21,0.0
Croatia,2021-03-05,10-14,0.0,0.0,0.0
Croatia,2021-03-05,15-17,0.06,0.02,0.0
Croatia,2021-03-05,18-24,0.81,0.42,0.0
Croatia,2021-03-05,25-49,2.89,1.7,0.0
Croatia,2021-03-05,5-9,0.0,0.0,0.0
Croatia,2021-03-05,50-59,5.09,2.62,0.0
Croatia,2021-03-05,60-69,7.31,1.96,0.0
Croatia,2021-03-05,70-79,16.47,2.29,0.0
Croatia,2021-03-05,80+,28.06,5.53,0.0
Croatia,2021-03-12,10-14,0.0,0.0,0.0
Croatia,2021-03-12,15-17,0.07,0.03,0.0
Croatia,2021-03-12,18-24,1.03,0.49,0.0
Croatia,2021-03-12,25-49,3.2,1.91,0.0
Croatia,2021-03-12,5-9,0.0,0.0,0.0
Croatia,2021-03-12,50-59,5.84,2.96,0.0
Croatia,2021-03-12,60-69,9.58,2.31,0.0
Croatia,2021-03-12,70-79,22.42,2.85,0.0
Croatia,2021-03-12,80+,32.3,6.74,0.0
Croatia,2021-03-19,10-14,0.0,0.0,0.0
Croatia,2021-03-19,15-17,0.09,0.04,0.0
Croatia,2021-03-19,18-24,1.15,0.56,0.0
Croatia,2021-03-19,25-49,3.54,2.11,0.0
Croatia,2021-03-19,5-9,0.0,0.0,0.0
Croatia,2021-03-19,50-59,6.74,3.29,0.0
Croatia,2021-03-19,60-69,12.38,2.81,0.0
Croatia,2021-03-19,70-79,28.22,3.88,0.0
Croatia,2021-03-19,80+,34.95,8.46,0.0
Croatia,2021-03-26,10-14,0.0,0.0,0.0
Croatia,2021-03-26,15-17,0.1,0.04,0.0
Croatia,2021-03-26,18-24,1.29,0.59,0.0
Croatia,2021-03-26,25-49,3.95,2.21,0.0
Croatia,2021-03-26,5-9,0.0,0.0,0.0
Croatia,2021-03-26,50-59,7.79,3.48,0.0
Croatia,2021-03-26,60-69,15.54,3.15,0.0
Croatia,2021-03-26,70-79,33.6,4.58,0.0
Croatia,2021-03-26,80+,37.26,9.57,0.0
Croatia,2021-04-02,10-14,0.0,0.0,0.0
Croatia,2021-04-02,15-17,0.11,0.04,0.0
Croatia,2021-04-02,18-24,1.49,0.63,0.0
Croatia,2021-04-02,25-49,4.35,2.33,0.0
Croatia,2021-04-02,5-9,0.0,0.0,0.0
Croatia,2021-04-02,50-59,8.89,3.7,0.0
Croatia,2021-04-02,60-69,19.08,3.59,0.0
Croatia,2021-04-02,70-79,38.72,5.74,0.0
Croatia,2021-04-02,80+,39.38,11.25,0.0
Croatia,2021-04-09,10-14,0.0,0.0,0.0
Croatia,2021-04-09,15-17,0.12,0.04,0.0
Croatia,2021-04-09,18-24,1.63,0.68,0.0
Croatia,2021-04-09,25-49,4.87,2.46,0.0
Croatia,2021-04-09,5-9,0.0,0.0,0.0
Croatia,2021-04-09,50-59,10.41,3.93,0.0
Croatia,2021-04-09,60-69,23.02,4.13,0.0
Croatia,2021-04-09,70-79,42.59,7.23,0.0
Croatia,2021-04-09,80+,40.79,12.86,0.0
Croatia,2021-04-16,10-14,0.01,0.0,0.0
Croatia,2021-04-16,15-17,0.13,0.06,0.0
Croatia,2021-04-16,18-24,1.96,0.76,0.0
Croatia,2021-04-16,25-49,5.84,2.7,0.0
Croatia,2021-04-16,5-9,0.0,0.0,0.0
Croatia,2021-04-16,50-59,12.87,4.47,0.0
Croatia,2021-04-16,60-69,28.6,5.55,0.0
Croatia,2021-04-16,70-79,46.85,10.81,0.0
Croatia,2021-04-16,80+,42.56,16.51,0.0
Croatia,2021-04-23,10-14,0.01,0.0,0.0
Croatia,2021-04-23,15-17,0.16,0.07,0.0
Croatia,2021-04-23,18-24,2.56,0.84,0.0
Croatia,2021-04-23,25-49,6.81,2.94,0.0
Croatia,2021-04-23,5-9,0.0,0.0,0.0
Croatia,2021-04-23,50-59,15.13,5.02,0.0
Croatia,2021-04-23,60-69,33.15,7.13,0.0
Croatia,2021-04-23,70-79,51.07,14.09,0.0
Croatia,2021-04-23,80+,44.36,19.02,0.0
Croatia,2021-04-30,10-14,0.01,0.0,0.0
Croatia,2021-04-30,15-17,0.18,0.09,0.0
Croatia,2021-04-30,18-24,3.03,0.96,0.0
Croatia,2021-04-30,25-49,8.49,3.24,0.0
Croatia,2021-04-30,5-9,0.0,0.0,0.0
Croatia,2021-04-30,50-59,18.53,5.73,0.0
Croatia,2021-04-30,60-69,37.8,9.16,0.0
Croatia,2021-04-30,70-79,54.56,17.87,0.0
Croatia,2021-04-30,80+,46.0,21.85,0.0
Croatia,2021-05-07,10-14,0.01,0.0,0.0
Croatia,2021-05-07,15-17,0.27,0.1,0.0
Croatia,2021-05-07,18-24,4.39,1.24,0.0
Croatia,2021-05-07,25-49,12.96,3.78,0.0
Croatia,2021-05-07,5-9,0.0,0.0,0.0
Croatia,2021-05-07,50-59,26.51,6.93,0.0
Croatia,2021-05-07,60-69,46.01,12.27,0.0
Croatia,2021-05-07,70-79,59.44,23.63,0.0
Croatia,2021-05-07,80+,48.4,26.63,0.0
Croatia,2021-05-14,10-14,0.02,0.0,0.0
Croatia,2021-05-14,15-17,0.44,0.11,0.0
Croatia,2021-05-14,18-24,6.88,1.42,0.0
Croatia,2021-05-14,25-49,18.71,4.35,0.0
Croatia,2021-05-14,5-9,0.0,0.0,0.0
Croatia,2021-05-14,50-59,34.24,8.27,0.0
Croatia,2021-05-14,60-69,52.15,15.84,0.0
Croatia,2021-05-14,70-79,63.07,29.58,0.0
Croatia,2021-05-14,80+,50.5,31.91,0.0
Croatia,2021-05-21,10-14,0.02,0.0,0.0
Croatia,2021-05-21,15-17,0.64,0.13,0.0
Croatia,2021-05-21,18-24,9.85,1.71,0.0
Croatia,2021-05-21,25-49,23.84,5.08,0.0
Croatia,2021-05-21,5-9,0.01,0.0,0.0
Croatia,2021-05-21,50-59,40.52,9.91,0.0
Croatia,2021-05-21,60-69,56.49,19.57,0.0
Croatia,2021-05-21,70-79,65.62,35.19,0.0
Croatia,2021-05-21,80+,51.95,36.91,0.0
Croatia,2021-05-28,10-14,0.03,0.01,0.0
Croatia,2021-05-28,15-17,0.97,0.15,0.0
Croatia,2021-05-28,18-24,12.49,2.15,0.0
Croatia,2021-05-28,25-49,27.36,6.29,0.0
Croatia,2021-05-28,5-9,0.01,0.0,0.0
Croatia,2021-05-28,50-59,44.23,12.59,0.0
Croatia,2021-05-28,60-69,59.25,24.88,0.0
Croatia,2021-05-28,70-79,67.41,41.73,0.0
Croatia,2021-05-28,80+,52.99,40.37,0.0
Croatia,2021-06-04,10-14,0.04,0.01,0.0
Croatia,2021-06-04,15-17,1.3,0.18,0.0
Croatia,2021-06-04,18-24,14.33,2.86,0.0
Croatia,2021-06-04,25-49,29.51,7.63,0.0
Croatia,2021-06-04,5-9,0.01,0.0,0.0
Croatia,2021-06-04,50-59,46.26,15.26,0.0
Croatia,2021-06-04,60-69,60.78,29.3,0.0
Croatia,2021-06-04,70-79,68.45,46.28,0.0
Croatia,2021-06-04,80+,53.63,42.57,0.0
Croatia,2021-06-11,10-14,0.1,0.01,0.0
Croatia,2021-06-11,15-17,1.99,0.25,0.0
Croatia,2021-06-11,18-24,17.01,4.23,0.0
Croatia,2021-06-11,25-49,31.52,11.18,0.0
Croatia,2021-06-11,5-9,0.01,0.0,0.0
Croatia,2021-06-11,50-59,48.25,21.22,0.0
Croatia,2021-06-11,60-69,62.28,36.7,0.0
Croatia,2021-06-11,70-79,69.42,52.25,0.0
Croatia,2021-06-11,80+,54.25,45.27,0.0
Croatia,2021-06-18,10-14,0.17,0.02,0.0
Croatia,2021-06-18,15-17,2.43,0.38,0.0
Croatia,2021-06-18,18-24,18.13,6.09,0.0
Croatia,2021-06-18,25-49,32.65,15.86,0.0
Croatia,2021-06-18,5-9,0.01,0.01,0.0
Croatia,2021-06-18,50-59,49.43,28.64,0.0
Croatia,2021-06-18,60-69,63.19,44.23,0.0
Croatia,2021-06-18,70-79,70.07,57.51,0.0
Croatia,2021-06-18,80+,54.64,47.76,0.0
Croatia,2021-06-25,10-14,0.24,0.02,0.0
Croatia,2021-06-25,15-17,2.86,0.58,0.0
Croatia,2021-06-25,18-24,18.95,8.19,0.0
